GEOID,NAME,STATE,LAT,LON,NEAREST_MI,POPULATION,LAND_SQMI,GAP_CLASS,ARTIFACT_REASON
02016,Aleutians West Census Area,AK,51.9490,179.6212,2532.9,5219,4393,non_conus,outside_contiguous_us_threshold_model
02180,Nome Census Area,AK,64.7837,-164.1889,1931.3,10018,22970,non_conus,outside_contiguous_us_threshold_model
02188,Northwest Arctic Borough,AK,67.0051,-160.0211,1877.6,7682,35663,non_conus,outside_contiguous_us_threshold_model
02158,Kusilvak Census Area,AK,62.2836,-163.1902,1856.6,8372,17077,non_conus,outside_contiguous_us_threshold_model
02185,North Slope Borough,AK,69.4493,-153.4728,1825.4,10924,88824,non_conus,outside_contiguous_us_threshold_model
02013,Aleutians East Borough,AK,55.2450,-161.9975,1755.8,3407,6986,non_conus,outside_contiguous_us_threshold_model
02050,Bethel Census Area,AK,60.9291,-160.1526,1737.5,18538,40639,non_conus,outside_contiguous_us_threshold_model
02070,Dillingham Census Area,AK,59.5433,-158.2671,1652.1,4854,18334,non_conus,outside_contiguous_us_threshold_model
02290,Yukon-Koyukuk Census Area,AK,65.3757,-151.5779,1617.7,5355,145582,non_conus,outside_contiguous_us_threshold_model
02060,Bristol Bay Borough,AK,58.7417,-156.9668,1594.7,854,482,non_conus,outside_contiguous_us_threshold_model
02164,Lake and Peninsula Borough,AK,58.1085,-156.4134,1565.7,999,23832,non_conus,outside_contiguous_us_threshold_model
02068,Denali Borough,AK,63.6820,-150.0270,1514.4,2101,12641,non_conus,outside_contiguous_us_threshold_model
02122,Kenai Peninsula Borough,AK,60.3667,-152.3223,1473.5,59235,16018,non_conus,outside_contiguous_us_threshold_model
02090,Fairbanks North Star Borough,AK,64.6705,-146.4961,1470.3,96299,7335,non_conus,outside_contiguous_us_threshold_model
02150,Kodiak Island Borough,AK,57.7044,-153.9184,1470.2,13065,6689,non_conus,outside_contiguous_us_threshold_model
02170,Matanuska-Susitna Borough,AK,62.2656,-149.5040,1448.7,108661,24707,non_conus,outside_contiguous_us_threshold_model
02020,Anchorage Municipality,AK,61.1743,-149.2843,1405.0,290674,1707,non_conus,outside_contiguous_us_threshold_model
02240,Southeast Fairbanks Census Area,AK,63.8650,-143.2186,1360.3,6888,24832,non_conus,outside_contiguous_us_threshold_model
02066,Copper River Census Area,AK,62.0345,-143.9222,1292.1,2614,24692,non_conus,outside_contiguous_us_threshold_model
02063,Chugach Census Area,AK,60.4885,-146.2031,1291.5,7000,9530,non_conus,outside_contiguous_us_threshold_model
02282,Yakutat City and Borough,AK,60.0175,-140.4168,1112.5,564,7625,non_conus,outside_contiguous_us_threshold_model
02230,Skagway Municipality,AK,59.5604,-135.3383,967.2,1303,434,non_conus,outside_contiguous_us_threshold_model
02100,Haines Borough,AK,59.0984,-135.5758,948.0,2079,2344,non_conus,outside_contiguous_us_threshold_model
02105,Hoonah-Angoon Census Area,AK,58.4033,-135.8849,919.7,2329,6560,non_conus,outside_contiguous_us_threshold_model
02110,Juneau City and Borough,AK,58.3729,-134.1784,877.4,32108,2704,non_conus,outside_contiguous_us_threshold_model
02220,Sitka City and Borough,AK,57.1932,-135.3674,846.8,8462,2870,non_conus,outside_contiguous_us_threshold_model
02195,Petersburg Borough,AK,57.1125,-133.0086,782.7,3374,2901,non_conus,outside_contiguous_us_threshold_model
02198,Prince of Wales-Hyder Census Area,AK,55.6828,-133.1624,713.6,5799,5268,non_conus,outside_contiguous_us_threshold_model
02275,Wrangell City and Borough,AK,56.1808,-132.0268,709.3,2134,2556,non_conus,outside_contiguous_us_threshold_model
02130,Ketchikan Gateway Borough,AK,55.4499,-131.1067,647.6,13910,4857,non_conus,outside_contiguous_us_threshold_model
23003,Aroostook County,ME,46.7092,-68.6124,261.1,67237,6671,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
23029,Washington County,ME,44.9670,-67.6094,202.4,31096,2563,candidate_access_gap,county_centroid_beyond_threshold
23021,Piscataquis County,ME,45.9156,-69.1022,201.7,16936,3961,candidate_access_gap,county_centroid_beyond_threshold
04019,Pima County,AZ,32.1280,-111.7837,189.3,1042393,9189,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
38023,Divide County,ND,48.8148,-103.5093,186.3,2195,1261,candidate_access_gap,county_centroid_beyond_threshold
23019,Penobscot County,ME,45.4093,-68.6666,184.2,152640,3397,candidate_access_gap,county_centroid_beyond_threshold
30091,Sheridan County,MT,48.7056,-104.5339,183.2,3700,1677,candidate_access_gap,county_centroid_beyond_threshold
26083,Keweenaw County,MI,47.3673,-88.3513,181.6,2088,540,candidate_access_gap,county_centroid_beyond_threshold
30019,Daniels County,MT,48.7944,-105.5417,175.3,1535,1426,candidate_access_gap,county_centroid_beyond_threshold
32033,White Pine County,NV,39.4182,-114.9006,166.5,8997,8887,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
38105,Williams County,ND,48.3558,-103.5013,164.2,39076,2078,candidate_access_gap,county_centroid_beyond_threshold
32023,Nye County,NV,37.9659,-116.4590,163.9,51698,18182,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
31113,Logan County,NE,41.5422,-100.4437,163.7,839,571,candidate_access_gap,county_centroid_beyond_threshold
26095,Luce County,MI,46.5110,-85.5176,162.4,5442,899,candidate_access_gap,county_centroid_beyond_threshold
31041,Custer County,NE,41.3939,-99.7269,162.1,10566,2575,candidate_access_gap,county_centroid_beyond_threshold
31117,McPherson County,NE,41.6484,-101.1209,160.9,456,859,candidate_access_gap,county_centroid_beyond_threshold
23025,Somerset County,ME,45.5036,-69.9561,159.0,50656,3924,candidate_access_gap,county_centroid_beyond_threshold
30071,Phillips County,MT,48.2501,-107.9289,158.9,4233,5140,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
38013,Burke County,ND,48.7865,-102.5201,157.7,2184,1104,candidate_access_gap,county_centroid_beyond_threshold
26061,Houghton County,MI,46.9984,-88.6519,157.3,37414,1009,candidate_access_gap,county_centroid_beyond_threshold
23009,Hancock County,ME,44.5649,-68.3707,156.0,55851,1587,candidate_access_gap,county_centroid_beyond_threshold
31075,Grant County,NE,41.9140,-101.7560,154.9,649,777,candidate_access_gap,county_centroid_beyond_threshold
06027,Inyo County,CA,36.5622,-117.4042,151.3,18829,10197,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
04021,Pinal County,AZ,32.9185,-111.3663,150.9,433338,5367,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
32009,Esmeralda County,NV,37.7790,-117.6324,148.3,980,3582,candidate_access_gap,county_centroid_beyond_threshold
30085,Roosevelt County,MT,48.2827,-104.9952,148.0,10799,2355,candidate_access_gap,county_centroid_beyond_threshold
31005,Arthur County,NE,41.5719,-101.6959,146.0,485,715,candidate_access_gap,county_centroid_beyond_threshold
31115,Loup County,NE,41.9028,-99.5093,145.4,629,563,candidate_access_gap,county_centroid_beyond_threshold
04023,Santa Cruz County,AZ,31.5257,-110.8452,144.9,47838,1236,candidate_access_gap,county_centroid_beyond_threshold
30105,Valley County,MT,48.3499,-106.6704,144.3,7552,4926,candidate_access_gap,county_centroid_beyond_threshold
26003,Alger County,MI,46.5217,-86.6571,144.1,8866,915,candidate_access_gap,county_centroid_beyond_threshold
38079,Rolette County,ND,48.7683,-99.8405,143.0,12292,903,candidate_access_gap,county_centroid_beyond_threshold
31091,Hooker County,NE,41.9203,-101.1173,142.7,659,721,candidate_access_gap,county_centroid_beyond_threshold
31171,Thomas County,NE,41.8557,-100.5247,142.2,592,713,candidate_access_gap,county_centroid_beyond_threshold
08067,La Plata County,CO,37.2874,-107.8397,141.8,55983,1690,candidate_access_gap,county_centroid_beyond_threshold
26033,Chippewa County,MI,46.3218,-84.5206,139.7,36670,1559,candidate_access_gap,county_centroid_beyond_threshold
20189,Stevens County,KS,37.2017,-101.3173,139.1,5275,727,candidate_access_gap,county_centroid_beyond_threshold
26103,Marquette County,MI,46.6566,-87.5840,138.6,66376,1809,candidate_access_gap,county_centroid_beyond_threshold
31009,Blaine County,NE,41.9319,-99.9964,138.0,384,711,candidate_access_gap,county_centroid_beyond_threshold
31111,Lincoln County,NE,41.0503,-100.7445,137.4,34532,2564,candidate_access_gap,county_centroid_beyond_threshold
38009,Bottineau County,ND,48.7944,-100.8313,137.3,6411,1669,candidate_access_gap,county_centroid_beyond_threshold
38075,Renville County,ND,48.7128,-101.6582,137.2,2282,877,candidate_access_gap,county_centroid_beyond_threshold
38053,McKenzie County,ND,47.7425,-103.4032,136.9,14081,2760,candidate_access_gap,county_centroid_beyond_threshold
26097,Mackinac County,MI,46.1679,-85.3038,136.6,10843,1022,candidate_access_gap,county_centroid_beyond_threshold
26013,Baraga County,MI,46.6959,-88.3618,136.1,8245,898,candidate_access_gap,county_centroid_beyond_threshold
20129,Morton County,KS,37.1852,-101.8095,135.0,2688,730,candidate_access_gap,county_centroid_beyond_threshold
26131,Ontonagon County,MI,46.8353,-89.2769,133.7,5862,1311,candidate_access_gap,county_centroid_beyond_threshold
31071,Garfield County,NE,41.9069,-98.9513,133.0,1833,569,candidate_access_gap,county_centroid_beyond_threshold
20175,Seward County,KS,37.1810,-100.8553,133.0,21942,640,candidate_access_gap,county_centroid_beyond_threshold
35045,San Juan County,NM,36.5116,-108.3246,132.7,121798,5517,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
31101,Keith County,NE,41.1942,-101.6444,130.6,8303,1062,candidate_access_gap,county_centroid_beyond_threshold
08083,Montezuma County,CO,37.3380,-108.5958,130.5,26070,2029,candidate_access_gap,county_centroid_beyond_threshold
26153,Schoolcraft County,MI,46.0211,-86.1970,129.3,8062,1172,candidate_access_gap,county_centroid_beyond_threshold
31175,Valley County,NE,41.5641,-98.9835,129.0,4053,568,candidate_access_gap,county_centroid_beyond_threshold
31047,Dawson County,NE,40.8678,-99.8156,128.6,24037,1014,candidate_access_gap,county_centroid_beyond_threshold
30083,Richland County,MT,47.7856,-104.5634,127.6,11366,2085,candidate_access_gap,county_centroid_beyond_threshold
38087,Slope County,ND,46.4458,-103.4625,127.5,837,1215,candidate_access_gap,county_centroid_beyond_threshold
30005,Blaine County,MT,48.4283,-108.9676,127.2,7030,4228,candidate_access_gap,county_centroid_beyond_threshold
06107,Tulare County,CA,36.2288,-118.7811,126.5,473446,4824,candidate_access_gap,county_centroid_beyond_threshold
08053,Hinsdale County,CO,37.8115,-107.3840,126.2,911,1117,candidate_access_gap,county_centroid_beyond_threshold
31069,Garden County,NE,41.6334,-102.3030,125.9,1778,1705,candidate_access_gap,county_centroid_beyond_threshold
41037,Lake County,OR,42.7884,-120.3898,125.8,8201,8139,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
31019,Buffalo County,NE,40.8553,-99.0750,123.7,50103,968,candidate_access_gap,county_centroid_beyond_threshold
20119,Meade County,KS,37.2439,-100.3601,123.5,4019,978,candidate_access_gap,county_centroid_beyond_threshold
32007,Elko County,NV,41.1411,-115.3514,123.2,53600,17173,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
23027,Waldo County,ME,44.5058,-69.1390,123.1,39772,730,candidate_access_gap,county_centroid_beyond_threshold
08111,San Juan County,CO,37.7810,-107.6703,122.9,690,388,candidate_access_gap,county_centroid_beyond_threshold
20187,Stanton County,KS,37.5659,-101.7894,122.7,2060,680,candidate_access_gap,county_centroid_beyond_threshold
31089,Holt County,NE,42.4593,-98.7848,122.6,10149,2412,candidate_access_gap,county_centroid_beyond_threshold
41025,Harney County,OR,43.0644,-118.9872,122.3,7496,10134,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
38095,Towner County,ND,48.6822,-99.2482,121.9,2152,1025,candidate_access_gap,county_centroid_beyond_threshold
31163,Sherman County,NE,41.2187,-98.9728,121.2,2970,566,candidate_access_gap,county_centroid_beyond_threshold
08079,Mineral County,CO,37.5491,-107.0032,121.2,794,876,candidate_access_gap,county_centroid_beyond_threshold
38061,Mountrail County,ND,48.2101,-102.3649,120.6,9648,1825,candidate_access_gap,county_centroid_beyond_threshold
38007,Billings County,ND,47.0070,-103.3640,120.5,839,1148,candidate_access_gap,county_centroid_beyond_threshold
35005,Chaves County,NM,33.3616,-104.4698,120.3,64701,6067,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
20067,Grant County,KS,37.5475,-101.2994,119.6,7336,575,candidate_access_gap,county_centroid_beyond_threshold
56035,Sublette County,WY,42.7679,-109.9162,119.0,8801,4886,candidate_access_gap,county_centroid_beyond_threshold
04013,Maricopa County,AZ,33.3452,-112.4989,118.5,4430871,9202,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
38033,Golden Valley County,ND,46.9389,-103.8446,118.4,1734,1001,candidate_access_gap,county_centroid_beyond_threshold
53047,Okanogan County,WA,48.5485,-119.7422,117.8,42336,5266,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
23007,Franklin County,ME,44.9767,-70.4149,117.7,29839,1697,candidate_access_gap,county_centroid_beyond_threshold
31161,Sheridan County,NE,42.5123,-102.3683,117.0,5102,2440,candidate_access_gap,county_centroid_beyond_threshold
31149,Rock County,NE,42.3947,-99.4209,115.1,1312,1008,candidate_access_gap,county_centroid_beyond_threshold
31099,Kearney County,NE,40.5091,-98.9476,113.1,6655,516,candidate_access_gap,county_centroid_beyond_threshold
36019,Clinton County,NY,44.7527,-73.7056,112.4,79839,1038,candidate_access_gap,county_centroid_beyond_threshold
06071,San Bernardino County,CA,34.8567,-116.1816,112.4,2180563,20068,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
32017,Lincoln County,NV,37.6346,-114.8630,112.3,4507,10633,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
49053,Washington County,UT,37.2625,-113.4878,112.1,183297,2428,candidate_access_gap,county_centroid_beyond_threshold
31183,Wheeler County,NE,41.9226,-98.5209,111.9,771,575,candidate_access_gap,county_centroid_beyond_threshold
38011,Bowman County,ND,46.1101,-103.5059,111.6,2975,1162,candidate_access_gap,county_centroid_beyond_threshold
36033,Franklin County,NY,44.5944,-74.3107,111.4,47459,1629,candidate_access_gap,county_centroid_beyond_threshold
46035,Davison County,SD,43.6804,-98.1559,111.4,19966,436,candidate_access_gap,county_centroid_beyond_threshold
26053,Gogebic County,MI,46.4881,-89.7883,111.2,14597,1102,candidate_access_gap,county_centroid_beyond_threshold
40025,Cimarron County,OK,36.7484,-102.5177,109.8,2272,1835,candidate_access_gap,county_centroid_beyond_threshold
31017,Brown County,NE,42.3596,-99.9239,109.5,2691,1221,candidate_access_gap,county_centroid_beyond_threshold
23013,Knox County,ME,44.0420,-69.0385,109.4,40729,365,candidate_access_gap,county_centroid_beyond_threshold
08007,Archuleta County,CO,37.2024,-107.0509,109.4,13509,1350,candidate_access_gap,county_centroid_beyond_threshold
30053,Lincoln County,MT,48.5524,-115.4632,109.4,20157,3613,candidate_access_gap,county_centroid_beyond_threshold
20081,Haskell County,KS,37.5550,-100.8800,108.9,3735,578,candidate_access_gap,county_centroid_beyond_threshold
08009,Baca County,CO,37.3098,-102.5437,108.9,3496,2555,candidate_access_gap,county_centroid_beyond_threshold
06019,Fresno County,CA,36.7610,-119.6550,108.7,1008280,5958,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
31137,Phelps County,NE,40.5164,-99.4066,108.7,8966,540,candidate_access_gap,county_centroid_beyond_threshold
49025,Kane County,UT,37.2751,-111.8153,108.3,7814,3994,candidate_access_gap,county_centroid_beyond_threshold
31077,Greeley County,NE,41.5676,-98.5306,108.0,2212,570,candidate_access_gap,county_centroid_beyond_threshold
46061,Hanson County,SD,43.6806,-97.7968,107.9,3443,435,candidate_access_gap,county_centroid_beyond_threshold
27031,Cook County,MN,47.7586,-90.3443,107.9,5611,1453,candidate_access_gap,county_centroid_beyond_threshold
31135,Perkins County,NE,40.8576,-101.6275,107.9,2860,883,candidate_access_gap,county_centroid_beyond_threshold
26029,Charlevoix County,MI,45.6186,-85.5437,107.5,26174,416,candidate_access_gap,county_centroid_beyond_threshold
04025,Yavapai County,AZ,34.6311,-112.5772,107.4,237830,8123,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
40059,Harper County,OK,36.8004,-99.6628,107.3,3272,1039,candidate_access_gap,county_centroid_beyond_threshold
32011,Eureka County,NV,39.9778,-116.2722,107.3,1622,4176,candidate_access_gap,county_centroid_beyond_threshold
38069,Pierce County,ND,48.2389,-99.9665,106.7,3999,1018,candidate_access_gap,county_centroid_beyond_threshold
46043,Douglas County,SD,43.3915,-98.3584,106.6,2823,432,candidate_access_gap,county_centroid_beyond_threshold
31015,Boyd County,NE,42.8944,-98.7730,106.5,1767,539,candidate_access_gap,county_centroid_beyond_threshold
40139,Texas County,OK,36.7463,-101.4839,106.4,21144,2041,candidate_access_gap,county_centroid_beyond_threshold
49021,Iron County,UT,37.9093,-113.3067,105.8,58068,3296,candidate_access_gap,county_centroid_beyond_threshold
56013,Fremont County,WY,43.0548,-108.6089,105.5,39402,9184,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
40007,Beaver County,OK,36.7483,-100.4831,105.2,5071,1815,candidate_access_gap,county_centroid_beyond_threshold
41013,Crook County,OR,44.1631,-120.3716,105.1,24987,2979,candidate_access_gap,county_centroid_beyond_threshold
08033,Dolores County,CO,37.7338,-108.5062,105.1,2329,1067,candidate_access_gap,county_centroid_beyond_threshold
31063,Frontier County,NE,40.5309,-100.4067,105.0,2491,975,candidate_access_gap,county_centroid_beyond_threshold
46045,Edmunds County,SD,45.4117,-99.2054,104.8,4014,1126,candidate_access_gap,county_centroid_beyond_threshold
16061,Lewis County,ID,46.2363,-116.4238,104.6,3630,479,candidate_access_gap,county_centroid_beyond_threshold
31073,Gosper County,NE,40.5091,-99.8232,104.1,1873,458,candidate_access_gap,county_centroid_beyond_threshold
30035,Glacier County,MT,48.7057,-112.9905,103.6,13781,2995,candidate_access_gap,county_centroid_beyond_threshold
38101,Ward County,ND,48.2167,-101.5405,102.9,69532,2013,candidate_access_gap,county_centroid_beyond_threshold
46129,Walworth County,SD,45.4276,-100.0279,102.8,5317,707,candidate_access_gap,county_centroid_beyond_threshold
50013,Grand Isle County,VT,44.8018,-73.3008,102.6,7335,82,candidate_access_gap,county_centroid_beyond_threshold
06049,Modoc County,CA,41.5929,-120.7184,101.8,8651,3948,candidate_access_gap,county_centroid_beyond_threshold
20025,Clark County,KS,37.2338,-99.8139,101.6,1977,975,candidate_access_gap,county_centroid_beyond_threshold
46023,Charles Mix County,SD,43.2062,-98.5951,101.2,9302,1097,candidate_access_gap,county_centroid_beyond_threshold
26089,Leelanau County,MI,45.1462,-86.0516,101.1,22426,347,candidate_access_gap,county_centroid_beyond_threshold
48465,Val Verde County,TX,29.8753,-101.1433,101.0,47693,3145,candidate_access_gap,county_centroid_beyond_threshold
56017,Hot Springs County,WY,43.7202,-108.4351,100.7,4616,2004,candidate_access_gap,county_centroid_beyond_threshold
30109,Wibaux County,MT,46.9630,-104.2745,100.6,1119,890,candidate_access_gap,county_centroid_beyond_threshold
29153,Ozark County,MO,36.6496,-92.4585,100.5,8688,745,candidate_access_gap,county_centroid_beyond_threshold
31049,Deuel County,NE,41.1119,-102.3326,100.5,1858,440,candidate_access_gap,county_centroid_beyond_threshold
30027,Fergus County,MT,47.2218,-109.2330,100.0,11496,4339,candidate_access_gap,county_centroid_beyond_threshold
26071,Iron County,MI,46.1703,-88.5405,99.9,11585,1166,candidate_access_gap,county_centroid_beyond_threshold
46049,Faulk County,SD,45.0655,-99.1536,99.7,2140,982,candidate_access_gap,county_centroid_beyond_threshold
29067,Douglas County,MO,36.9465,-92.5159,99.5,11803,814,candidate_access_gap,county_centroid_beyond_threshold
16037,Custer County,ID,44.2734,-114.2523,99.4,4344,4922,candidate_access_gap,county_centroid_beyond_threshold
16049,Idaho County,ID,45.8496,-115.4673,99.2,16787,8477,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
38019,Cavalier County,ND,48.7684,-98.4638,99.0,3691,1489,candidate_access_gap,county_centroid_beyond_threshold
38049,McHenry County,ND,48.2338,-100.6333,98.9,5326,1874,candidate_access_gap,county_centroid_beyond_threshold
08091,Ouray County,CO,38.1547,-107.7885,98.9,4936,541,candidate_access_gap,county_centroid_beyond_threshold
31085,Hayes County,NE,40.5372,-101.0480,98.8,919,713,candidate_access_gap,county_centroid_beyond_threshold
31031,Cherry County,NE,42.5713,-101.0477,98.7,5473,5960,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
46087,McCook County,SD,43.6804,-97.3580,98.5,5714,574,candidate_access_gap,county_centroid_beyond_threshold
31013,Box Butte County,NE,42.2104,-103.0818,98.4,10778,1075,candidate_access_gap,county_centroid_beyond_threshold
46137,Ziebach County,SD,44.9898,-101.6608,98.1,2455,1961,candidate_access_gap,county_centroid_beyond_threshold
31093,Howard County,NE,41.2169,-98.5133,98.0,6476,569,candidate_access_gap,county_centroid_beyond_threshold
48323,Maverick County,TX,28.7298,-100.3167,97.9,57806,1279,candidate_access_gap,county_centroid_beyond_threshold
35031,McKinley County,NM,35.5841,-108.2533,97.9,72073,5451,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
16059,Lemhi County,ID,44.9285,-113.8870,97.9,8043,4564,candidate_access_gap,county_centroid_beyond_threshold
30041,Hill County,MT,48.6320,-110.1063,97.2,16238,2899,candidate_access_gap,county_centroid_beyond_threshold
23011,Kennebec County,ME,44.4170,-69.7658,97.1,124003,867,candidate_access_gap,county_centroid_beyond_threshold
50011,Franklin County,VT,44.8590,-72.9094,96.8,50101,631,candidate_access_gap,county_centroid_beyond_threshold
49037,San Juan County,UT,37.6026,-109.7916,96.7,14524,7824,centroid_artifact_risk,large_county_internal_point_may_overstate_access_gap
35015,Eddy County,NM,32.4578,-104.3064,96.7,61264,4176,candidate_access_gap,county_centroid_beyond_threshold
08099,Prowers County,CO,37.9582,-102.3922,96.5,11968,1638,candidate_access_gap,county_centroid_beyond_threshold
06051,Mono County,CA,37.9158,-118.8752,96.3,13219,3049,candidate_access_gap,county_centroid_beyond_threshold
31001,Adams County,NE,40.5206,-98.5000,96.1,31143,563,candidate_access_gap,county_centroid_beyond_threshold
26041,Delta County,MI,45.8052,-86.9019,95.9,36839,1171,candidate_access_gap,county_centroid_beyond_threshold
31123,Morrill County,NE,41.7322,-102.9906,95.7,4562,1424,candidate_access_gap,county_centroid_beyond_threshold
35027,Lincoln County,NM,33.7408,-105.4498,95.0,20222,4831,candidate_access_gap,county_centroid_beyond_threshold
27135,Roseau County,MN,48.7611,-95.8215,94.9,15294,1672,candidate_access_gap,county_centroid_beyond_threshold
38001,Adams County,ND,46.0968,-102.5332,94.9,2190,988,candidate_access_gap,county_centroid_beyond_threshold
31045,Dawes County,NE,42.7130,-103.1354,94.9,8279,1396,candidate_access_gap,county_centroid_beyond_threshold
20093,Kearny County,KS,37.9945,-101.3081,94.8,3964,871,candidate_access_gap,county_centroid_beyond_threshold
55125,Vilas County,WI,46.0498,-89.5013,94.5,23146,858,candidate_access_gap,county_centroid_beyond_threshold
30055,McCone County,MT,47.6296,-105.7572,94.4,1746,2642,candidate_access_gap,county_centroid_beyond_threshold
30069,Petroleum County,MT,47.1419,-108.2266,94.2,416,1656,candidate_access_gap,county_centroid_beyond_threshold
06045,Mendocino County,CA,39.4324,-123.4429,94.2,91145,3507,candidate_access_gap,county_centroid_beyond_threshold
